order_id,product_id,quantity,unit_price,discount
ORD00573,PROD010,4,321,0.18
ORD00573,PROD006,3,1047,0.08
ORD00574,PROD008,1,1365,0.03
ORD00575,PROD005,5,587,0.01
ORD00576,PROD002,1,1459,0.18
ORD00577,PROD011,4,1093,0.1
ORD00577,PROD008,1,1365,0.12
ORD00577,PROD011,1,1093,0.04
ORD00577,PROD012,3,215,0.22
ORD00578,PROD009,2,796,0.04
ORD00578,PROD006,3,1047,0.13
ORD00578,PROD003,3,1220,0.05
ORD00579,PROD006,5,1047,0.03
ORD00579,PROD003,2,1220,0.0
ORD00580,PROD007,1,870,0.25
ORD00580,PROD010,3,321,0.28
ORD00581,PROD010,3,321,0.14
ORD00582,PROD010,1,321,0.26
ORD00582,PROD007,1,870,0.27
ORD00582,PROD011,1,1093,0.21
ORD00583,PROD002,5,1459,0.29
ORD00583,PROD003,4,1220,0.04
ORD00584,PROD003,2,1220,0.3
ORD00584,PROD012,4,215,0.14
ORD00584,PROD010,5,321,0.18
ORD00585,PROD011,5,1093,0.27
ORD00585,PROD004,4,1905,0.09
ORD00586,PROD003,2,1220,0.15
ORD00587,PROD010,3,321,0.14
ORD00587,PROD004,2,1905,0.24
ORD00588,PROD001,4,1723,0.15
ORD00589,PROD003,3,1220,0.03
ORD00590,PROD001,2,1723,0.14
ORD00590,PROD002,2,1459,0.03
ORD00591,PROD003,1,1220,0.12
ORD00591,PROD010,2,321,0.1
ORD00591,PROD005,4,587,0.2
ORD00592,PROD006,3,1047,0.21
ORD00592,PROD006,3,1047,0.19
ORD00593,PROD010,1,321,0.12
ORD00593,PROD005,4,587,0.03
ORD00594,PROD012,5,215,0.16
ORD00594,PROD006,3,1047,0.29
ORD00594,PROD004,5,1905,0.12
ORD00595,PROD011,5,1093,0.04
ORD00595,PROD011,2,1093,0.19
ORD00595,PROD004,2,1905,0.17
ORD00595,PROD002,4,1459,0.05
ORD00596,PROD001,1,1723,0.16
ORD00597,PROD011,3,1093,0.17
ORD00597,PROD001,5,1723,0.29
ORD00597,PROD004,5,1905,0.15
ORD00598,PROD005,2,587,0.03
ORD00598,PROD005,2,587,0.29
ORD00598,PROD001,1,1723,0.13
ORD00599,PROD004,3,1905,0.03
ORD00599,PROD009,4,796,0.27
ORD00600,PROD001,4,1723,0.28
ORD00600,PROD010,3,321,0.24
ORD00600,PROD012,4,215,0.16
ORD00601,PROD003,2,1220,0.11
ORD00601,PROD010,4,321,0.11
ORD00601,PROD002,1,1459,0.02
ORD00602,PROD001,2,1723,0.22
ORD00602,PROD006,1,1047,0.13
ORD00602,PROD010,2,321,0.03
ORD00602,PROD012,5,215,0.27
ORD00603,PROD002,2,1459,0.02
ORD00603,PROD012,2,215,0.09
ORD00604,PROD003,1,1220,0.07
ORD00604,PROD006,1,1047,0.07
ORD00604,PROD011,4,1093,0.25
ORD00605,PROD004,2,1905,0.28
ORD00605,PROD009,4,796,0.22
ORD00605,PROD008,3,1365,0.02
ORD00605,PROD008,5,1365,0.28
ORD00606,PROD007,5,870,0.15
ORD00606,PROD008,4,1365,0.08
ORD00607,PROD006,4,1047,0.01
ORD00607,PROD005,4,587,0.03
ORD00607,PROD009,3,796,0.02
ORD00608,PROD004,5,1905,0.21
ORD00608,PROD010,3,321,0.12
ORD00609,PROD001,5,1723,0.1
ORD00610,PROD004,2,1905,0.03
ORD00610,PROD007,2,870,0.13
ORD00611,PROD002,3,1459,0.23
ORD00612,PROD005,4,587,0.17
ORD00612,PROD003,5,1220,0.09
ORD00612,PROD004,2,1905,0.03
ORD00613,PROD011,2,1093,0.29
ORD00613,PROD012,4,215,0.1
ORD00614,PROD004,3,1905,0.13
ORD00615,PROD006,5,1047,0.27
ORD00615,PROD009,5,796,0.03
ORD00615,PROD009,2,796,0.08
ORD00616,PROD001,3,1723,0.11
ORD00617,PROD003,5,1220,0.08
ORD00617,PROD001,5,1723,0.29
ORD00617,PROD002,4,1459,0.12
ORD00617,PROD010,1,321,0.09
ORD00618,PROD009,3,796,0.16
ORD00618,PROD002,4,1459,0.11
ORD00619,PROD007,2,870,0.14
ORD00620,PROD012,1,215,0.13
ORD00620,PROD008,3,1365,0.03
ORD00620,PROD002,5,1459,0.22
ORD00621,PROD004,2,1905,0.2
ORD00621,PROD005,5,587,0.27
ORD00622,PROD003,4,1220,0.13
ORD00623,PROD007,4,870,0.09
ORD00624,PROD003,5,1220,0.21
ORD00624,PROD009,3,796,0.07
ORD00624,PROD010,2,321,0.29
ORD00625,PROD007,3,870,0.08
ORD00626,PROD002,3,1459,0.12
ORD00626,PROD009,5,796,0.18
ORD00626,PROD009,3,796,0.19
ORD00626,PROD011,1,1093,0.0
ORD00627,PROD006,5,1047,0.05
ORD00627,PROD008,5,1365,0.24
ORD00627,PROD010,4,321,0.25
ORD00628,PROD012,5,215,0.06
ORD00629,PROD011,5,1093,0.05
ORD00629,PROD008,2,1365,0.09
ORD00630,PROD012,3,215,0.1
ORD00630,PROD012,5,215,0.02
ORD00630,PROD010,3,321,0.27
ORD00630,PROD012,3,215,0.16
ORD00631,PROD001,1,1723,0.17
ORD00632,PROD004,4,1905,0.05
ORD00633,PROD006,1,1047,0.06
ORD00633,PROD003,2,1220,0.18
ORD00633,PROD011,1,1093,0.12
ORD00633,PROD003,4,1220,0.02
ORD00634,PROD010,3,321,0.04
ORD00634,PROD001,2,1723,0.19
ORD00635,PROD007,4,870,0.04
ORD00635,PROD011,2,1093,0.18
ORD00636,PROD011,5,1093,0.18
ORD00636,PROD007,5,870,0.0
ORD00636,PROD005,5,587,0.1
ORD00637,PROD007,4,870,0.19
ORD00637,PROD010,5,321,0.16
ORD00638,PROD006,5,1047,0.15
ORD00638,PROD004,4,1905,0.18
ORD00639,PROD006,5,1047,0.23
ORD00639,PROD002,2,1459,0.24
ORD00640,PROD002,4,1459,0.28
ORD00640,PROD012,2,215,0.15
ORD00641,PROD005,5,587,0.14
ORD00641,PROD009,1,796,0.05
ORD00641,PROD009,2,796,0.22
ORD00642,PROD011,2,1093,0.13
ORD00642,PROD001,1,1723,0.29
ORD00643,PROD007,4,870,0.17
ORD00643,PROD005,4,587,0.22
ORD00644,PROD011,3,1093,0.12
ORD00644,PROD004,4,1905,0.06
ORD00644,PROD003,2,1220,0.26
ORD00644,PROD010,1,321,0.27
ORD00645,PROD009,1,796,0.02
ORD00645,PROD004,2,1905,0.01
ORD00645,PROD005,5,587,0.22
ORD00645,PROD006,4,1047,0.16
ORD00646,PROD012,1,215,0.05
ORD00646,PROD001,4,1723,0.21
ORD00646,PROD007,2,870,0.04
ORD00646,PROD010,5,321,0.03
ORD00647,PROD011,3,1093,0.11
ORD00648,PROD011,4,1093,0.03
ORD00648,PROD001,5,1723,0.2
ORD00648,PROD003,5,1220,0.19
ORD00649,PROD010,3,321,0.29
ORD00649,PROD007,3,870,0.02
ORD00649,PROD003,4,1220,0.29
ORD00649,PROD005,2,587,0.09
ORD00650,PROD011,4,1093,0.16
ORD00650,PROD003,3,1220,0.23
ORD00650,PROD006,3,1047,0.15
ORD00650,PROD012,5,215,0.1
ORD00651,PROD005,1,587,0.15
ORD00651,PROD012,2,215,0.17
ORD00651,PROD006,1,1047,0.12
ORD00652,PROD012,1,215,0.18
ORD00652,PROD008,1,1365,0.14
ORD00652,PROD009,3,796,0.27
ORD00652,PROD004,4,1905,0.23
ORD00653,PROD008,3,1365,0.3
ORD00653,PROD007,2,870,0.25
ORD00654,PROD011,5,1093,0.19
ORD00654,PROD006,5,1047,0.29
ORD00655,PROD011,2,1093,0.08
ORD00655,PROD005,1,587,0.16
ORD00655,PROD012,3,215,0.01
ORD00656,PROD005,5,587,0.01
ORD00657,PROD007,2,870,0.27
ORD00658,PROD012,2,215,0.18
ORD00659,PROD001,5,1723,0.14
ORD00660,PROD001,4,1723,0.18
ORD00661,PROD008,2,1365,0.11
ORD00662,PROD008,5,1365,0.16
ORD00662,PROD011,1,1093,0.14
ORD00662,PROD005,4,587,0.06
ORD00663,PROD009,4,796,0.19
ORD00664,PROD012,4,215,0.11
ORD00665,PROD001,4,1723,0.11
ORD00665,PROD012,3,215,0.2
ORD00665,PROD002,2,1459,0.16
ORD00666,PROD010,2,321,0.25
ORD00667,PROD009,3,796,0.05
ORD00668,PROD009,1,796,0.15
ORD00668,PROD011,1,1093,0.23
ORD00668,PROD002,2,1459,0.1
ORD00668,PROD001,4,1723,0.3
ORD00669,PROD009,4,796,0.0
ORD00670,PROD006,5,1047,0.06
ORD00670,PROD008,2,1365,0.26
ORD00670,PROD005,2,587,0.01
ORD00671,PROD001,4,1723,0.18
ORD00671,PROD012,4,215,0.12
ORD00671,PROD001,5,1723,0.16
ORD00672,PROD011,2,1093,0.28
ORD00673,PROD004,5,1905,0.19
ORD00673,PROD001,5,1723,0.15
ORD00673,PROD001,5,1723,0.26
ORD00674,PROD003,2,1220,0.07
ORD00674,PROD005,1,587,0.06
ORD00675,PROD005,3,587,0.01
ORD00675,PROD002,5,1459,0.09
ORD00675,PROD009,3,796,0.28
ORD00675,PROD004,4,1905,0.17
ORD00676,PROD001,2,1723,0.29
ORD00677,PROD009,2,796,0.27
ORD00677,PROD008,3,1365,0.26
ORD00678,PROD002,2,1459,0.09
ORD00678,PROD002,5,1459,0.16
ORD00679,PROD009,1,796,0.18
ORD00679,PROD001,5,1723,0.19
ORD00679,PROD012,1,215,0.06
ORD00679,PROD001,5,1723,0.02
ORD00680,PROD001,2,1723,0.13
ORD00680,PROD010,1,321,0.14
ORD00680,PROD004,3,1905,0.14
ORD00680,PROD004,5,1905,0.3
ORD00681,PROD009,5,796,0.19
ORD00681,PROD009,3,796,0.28
ORD00681,PROD009,1,796,0.14
ORD00682,PROD007,5,870,0.06
ORD00682,PROD009,5,796,0.26
ORD00682,PROD009,5,796,0.28
ORD00683,PROD004,2,1905,0.14
ORD00683,PROD004,4,1905,0.15
ORD00683,PROD003,4,1220,0.03
ORD00683,PROD008,3,1365,0.3
ORD00684,PROD010,1,321,0.06
ORD00685,PROD001,2,1723,0.15
ORD00685,PROD007,4,870,0.1
ORD00686,PROD006,2,1047,0.23
ORD00686,PROD007,1,870,0.25
ORD00687,PROD004,5,1905,0.11
ORD00687,PROD008,1,1365,0.08
ORD00687,PROD009,1,796,0.09
ORD00687,PROD005,2,587,0.08
ORD00688,PROD012,1,215,0.25
ORD00689,PROD011,5,1093,0.29
ORD00689,PROD006,4,1047,0.04
ORD00689,PROD009,1,796,0.26
ORD00689,PROD010,5,321,0.07
ORD00690,PROD006,4,1047,0.27
ORD00690,PROD005,4,587,0.15
ORD00691,PROD006,5,1047,0.15
ORD00691,PROD005,1,587,0.05
ORD00691,PROD005,4,587,0.28
ORD00692,PROD005,2,587,0.28
ORD00692,PROD007,1,870,0.2
ORD00692,PROD006,5,1047,0.07
ORD00692,PROD004,5,1905,0.11
ORD00693,PROD007,4,870,0.11
ORD00693,PROD006,5,1047,0.04
ORD00693,PROD009,2,796,0.18
ORD00694,PROD011,5,1093,0.24
ORD00694,PROD003,3,1220,0.06
ORD00694,PROD010,4,321,0.06
ORD00695,PROD008,2,1365,0.03
ORD00695,PROD002,1,1459,0.03
ORD00695,PROD011,5,1093,0.28
ORD00695,PROD010,4,321,0.21
ORD00696,PROD004,4,1905,0.13
ORD00696,PROD009,1,796,0.14
ORD00696,PROD004,3,1905,0.29
ORD00697,PROD008,5,1365,0.24
ORD00697,PROD003,4,1220,0.05
ORD00697,PROD008,1,1365,0.1
ORD00697,PROD010,2,321,0.01
ORD00698,PROD002,4,1459,0.26
ORD00699,PROD007,5,870,0.22
ORD00699,PROD012,3,215,0.26
ORD00699,PROD003,2,1220,0.29
ORD00700,PROD006,5,1047,0.05
ORD00700,PROD011,2,1093,0.13
ORD00701,PROD003,3,1220,0.06
ORD00701,PROD009,5,796,0.03
ORD00702,PROD006,2,1047,0.28
ORD00702,PROD011,2,1093,0.17
ORD00702,PROD010,3,321,0.25
ORD00702,PROD002,4,1459,0.18
ORD00703,PROD007,1,870,0.2
ORD00703,PROD001,2,1723,0.28
ORD00703,PROD002,1,1459,0.12
ORD00703,PROD009,2,796,0.16
ORD00704,PROD003,1,1220,0.06
ORD00704,PROD010,1,321,0.0
ORD00704,PROD001,4,1723,0.26
ORD00704,PROD003,1,1220,0.21
ORD00705,PROD005,4,587,0.08
ORD00706,PROD012,1,215,0.1
ORD00706,PROD007,5,870,0.08
ORD00706,PROD004,2,1905,0.04
ORD00707,PROD006,1,1047,0.27
ORD00707,PROD011,1,1093,0.0
ORD00707,PROD003,2,1220,0.18
ORD00707,PROD010,5,321,0.17
ORD00708,PROD006,5,1047,0.11
ORD00709,PROD002,5,1459,0.06
ORD00709,PROD003,1,1220,0.18
ORD00709,PROD004,4,1905,0.16
ORD00709,PROD007,3,870,0.09
ORD00710,PROD003,5,1220,0.2
ORD00710,PROD011,5,1093,0.17
ORD00710,PROD007,2,870,0.14
ORD00710,PROD010,3,321,0.1
ORD00711,PROD008,3,1365,0.19
ORD00711,PROD005,2,587,0.08
ORD00711,PROD008,1,1365,0.27
ORD00712,PROD009,4,796,0.1
ORD00712,PROD001,2,1723,0.19
ORD00713,PROD012,1,215,0.08
ORD00713,PROD011,5,1093,0.07
ORD00713,PROD001,3,1723,0.26
ORD00714,PROD005,3,587,0.28
ORD00714,PROD008,3,1365,0.08
ORD00715,PROD002,3,1459,0.21
ORD00715,PROD007,3,870,0.16
ORD00716,PROD006,4,1047,0.05
ORD00717,PROD009,3,796,0.23
ORD00717,PROD010,1,321,0.18
ORD00718,PROD010,5,321,0.14
ORD00718,PROD001,5,1723,0.26
ORD00718,PROD012,2,215,0.08
ORD00719,PROD003,4,1220,0.19
ORD00719,PROD001,5,1723,0.15
ORD00719,PROD005,2,587,0.07
ORD00719,PROD007,2,870,0.26
ORD00720,PROD001,4,1723,0.25
ORD00721,PROD009,5,796,0.01
ORD00722,PROD009,5,796,0.06
ORD00723,PROD005,5,587,0.05
ORD00723,PROD006,2,1047,0.23
ORD00723,PROD001,3,1723,0.28
ORD00723,PROD008,1,1365,0.07
ORD00724,PROD001,5,1723,0.16
ORD00725,PROD002,3,1459,0.3
ORD00725,PROD001,5,1723,0.24
ORD00725,PROD010,1,321,0.11
ORD00726,PROD007,2,870,0.13
ORD00726,PROD008,4,1365,0.09
ORD00726,PROD005,2,587,0.12
ORD00726,PROD003,5,1220,0.13
ORD00727,PROD008,1,1365,0.08
ORD00727,PROD007,5,870,0.09
ORD00728,PROD007,2,870,0.24
ORD00728,PROD008,4,1365,0.03
ORD00728,PROD004,3,1905,0.02
ORD00729,PROD009,2,796,0.01
ORD00729,PROD003,2,1220,0.28
ORD00729,PROD007,5,870,0.2
ORD00729,PROD001,5,1723,0.03
ORD00730,PROD012,4,215,0.01
ORD00730,PROD002,1,1459,0.11
ORD00731,PROD006,3,1047,0.06
ORD00731,PROD003,1,1220,0.15
ORD00732,PROD006,4,1047,0.16
ORD00733,PROD006,5,1047,0.08
ORD00733,PROD002,3,1459,0.02
ORD00734,PROD010,2,321,0.11
ORD00734,PROD010,1,321,0.21
ORD00735,PROD006,4,1047,0.08
ORD00735,PROD004,3,1905,0.05
ORD00735,PROD001,4,1723,0.02
ORD00735,PROD001,1,1723,0.09
ORD00736,PROD008,3,1365,0.28
ORD00737,PROD006,4,1047,0.09
ORD00738,PROD009,4,796,0.12
ORD00739,PROD005,2,587,0.14
ORD00739,PROD007,2,870,0.02
ORD00740,PROD002,1,1459,0.1
ORD00740,PROD002,3,1459,0.05
ORD00740,PROD001,1,1723,0.26
ORD00741,PROD002,2,1459,0.04
ORD00741,PROD011,2,1093,0.09
ORD00741,PROD004,1,1905,0.2
ORD00742,PROD012,5,215,0.12
ORD00742,PROD002,2,1459,0.01
ORD00743,PROD004,5,1905,0.13
ORD00744,PROD010,3,321,0.14
ORD00744,PROD010,4,321,0.02
ORD00745,PROD008,1,1365,0.28
ORD00745,PROD007,3,870,0.09
ORD00745,PROD009,3,796,0.17
ORD00746,PROD001,4,1723,0.26
ORD00746,PROD003,3,1220,0.15
ORD00747,PROD011,5,1093,0.16
ORD00747,PROD008,1,1365,0.13
ORD00747,PROD008,4,1365,0.1
ORD00748,PROD007,2,870,0.21
ORD00749,PROD002,4,1459,0.07
ORD00749,PROD006,3,1047,0.22
ORD00749,PROD003,3,1220,0.15
ORD00749,PROD008,4,1365,0.1
ORD00750,PROD005,2,587,0.03
ORD00751,PROD012,3,215,0.25
ORD00751,PROD004,2,1905,0.3
ORD00751,PROD002,2,1459,0.22
ORD00752,PROD005,1,587,0.22
ORD00752,PROD004,5,1905,0.15
ORD00752,PROD002,5,1459,0.06
ORD00752,PROD003,3,1220,0.14
ORD00753,PROD003,3,1220,0.21
ORD00753,PROD006,2,1047,0.09
ORD00753,PROD006,5,1047,0.06
ORD00754,PROD007,1,870,0.01
ORD00755,PROD010,5,321,0.08
ORD00756,PROD001,2,1723,0.25
ORD00757,PROD003,4,1220,0.07
ORD00757,PROD012,4,215,0.23
ORD00757,PROD003,4,1220,0.02
ORD00757,PROD004,1,1905,0.0
ORD00758,PROD003,2,1220,0.04
ORD00759,PROD012,2,215,0.25
ORD00759,PROD006,5,1047,0.17
ORD00759,PROD003,1,1220,0.1
ORD00760,PROD003,2,1220,0.26
ORD00761,PROD008,4,1365,0.25
ORD00761,PROD003,1,1220,0.12
ORD00761,PROD004,5,1905,0.26
ORD00762,PROD008,1,1365,0.06
ORD00762,PROD003,3,1220,0.15
ORD00762,PROD012,3,215,0.18
ORD00763,PROD001,3,1723,0.21
ORD00764,PROD008,5,1365,0.14
ORD00764,PROD002,5,1459,0.05
ORD00764,PROD011,3,1093,0.08
ORD00764,PROD005,1,587,0.13
ORD00765,PROD008,5,1365,0.14
ORD00765,PROD005,5,587,0.09
ORD00766,PROD001,1,1723,0.05
ORD00766,PROD011,1,1093,0.11
ORD00766,PROD001,3,1723,0.04
ORD00766,PROD007,2,870,0.01
ORD00767,PROD008,4,1365,0.14
ORD00767,PROD006,5,1047,0.09
ORD00767,PROD008,4,1365,0.26
ORD00768,PROD007,4,870,0.05
ORD00769,PROD004,2,1905,0.04
ORD00769,PROD007,5,870,0.11
ORD00769,PROD007,2,870,0.01
ORD00769,PROD009,1,796,0.13
ORD00770,PROD011,4,1093,0.21
ORD00770,PROD010,1,321,0.01
ORD00771,PROD005,4,587,0.22
ORD00772,PROD006,4,1047,0.21
ORD00772,PROD012,3,215,0.1
ORD00773,PROD009,5,796,0.27
ORD00773,PROD009,5,796,0.12
ORD00774,PROD007,5,870,0.03
ORD00774,PROD010,4,321,0.16
ORD00775,PROD006,4,1047,0.08
ORD00776,PROD004,2,1905,0.09
ORD00776,PROD001,5,1723,0.26
ORD00777,PROD003,1,1220,0.15
ORD00777,PROD002,2,1459,0.06
ORD00778,PROD006,2,1047,0.09
ORD00778,PROD003,3,1220,0.29
ORD00778,PROD009,3,796,0.27
ORD00778,PROD007,1,870,0.17
ORD00779,PROD010,3,321,0.11
ORD00779,PROD002,5,1459,0.14
ORD00779,PROD006,3,1047,0.05
ORD00780,PROD004,1,1905,0.28
ORD00780,PROD002,1,1459,0.02
ORD00780,PROD006,3,1047,0.1
ORD00781,PROD012,2,215,0.2
ORD00782,PROD007,2,870,0.11
ORD00782,PROD003,3,1220,0.21
ORD00782,PROD002,4,1459,0.03
ORD00782,PROD006,4,1047,0.02
ORD00783,PROD004,2,1905,0.16
ORD00783,PROD002,2,1459,0.08
ORD00783,PROD007,5,870,0.04
ORD00784,PROD004,3,1905,0.14
ORD00784,PROD005,2,587,0.08
ORD00784,PROD002,2,1459,0.17
ORD00784,PROD006,2,1047,0.11
ORD00785,PROD009,1,796,0.03
ORD00785,PROD007,2,870,0.01
ORD00786,PROD012,2,215,0.29
ORD00786,PROD005,5,587,0.16
ORD00787,PROD007,1,870,0.3
ORD00788,PROD002,1,1459,0.23
ORD00788,PROD012,3,215,0.2
ORD00788,PROD008,5,1365,0.16
ORD00789,PROD003,5,1220,0.06
ORD00789,PROD006,4,1047,0.27
ORD00789,PROD007,3,870,0.18
ORD00790,PROD008,4,1365,0.29
ORD00790,PROD011,4,1093,0.11
ORD00791,PROD004,3,1905,0.26
ORD00792,PROD001,2,1723,0.14
ORD00793,PROD008,4,1365,0.03
ORD00793,PROD002,2,1459,0.02
ORD00794,PROD007,5,870,0.22
ORD00794,PROD009,2,796,0.28
ORD00794,PROD003,1,1220,0.04
ORD00795,PROD008,1,1365,0.28
ORD00795,PROD005,3,587,0.04
ORD00796,PROD003,2,1220,0.12
ORD00796,PROD008,3,1365,0.03
ORD00797,PROD008,1,1365,0.13
ORD00797,PROD009,4,796,0.25
ORD00797,PROD010,5,321,0.24
ORD00798,PROD009,4,796,0.25
ORD00799,PROD001,1,1723,0.21
ORD00799,PROD006,4,1047,0.01
ORD00799,PROD009,2,796,0.26
ORD00800,PROD007,5,870,0.04
ORD00800,PROD012,4,215,0.08
ORD00801,PROD007,4,870,0.07
ORD00801,PROD002,5,1459,0.02
ORD00802,PROD009,4,796,0.03
ORD00802,PROD012,3,215,0.11
ORD00802,PROD011,2,1093,0.14
ORD00803,PROD008,2,1365,0.28
ORD00803,PROD005,1,587,0.03
ORD00804,PROD008,4,1365,0.19
ORD00804,PROD005,5,587,0.1
ORD00804,PROD006,2,1047,0.13
ORD00805,PROD002,3,1459,0.17
ORD00805,PROD008,2,1365,0.29
ORD00805,PROD006,2,1047,0.12
ORD00805,PROD001,5,1723,0.11
ORD00806,PROD010,5,321,0.28
ORD00806,PROD007,2,870,0.21
ORD00807,PROD001,1,1723,0.07
ORD00808,PROD009,3,796,0.01
ORD00808,PROD007,4,870,0.27
ORD00808,PROD003,3,1220,0.05
ORD00808,PROD001,2,1723,0.29
ORD00809,PROD005,3,587,0.08
ORD00809,PROD010,3,321,0.29
ORD00810,PROD002,4,1459,0.26
ORD00810,PROD008,3,1365,0.29
ORD00810,PROD010,2,321,0.15
ORD00810,PROD010,2,321,0.11
ORD00811,PROD009,2,796,0.17
ORD00811,PROD011,5,1093,0.17
ORD00811,PROD008,4,1365,0.05
ORD00811,PROD008,3,1365,0.19
ORD00812,PROD010,3,321,0.24
ORD00812,PROD010,5,321,0.29
ORD00812,PROD004,2,1905,0.07
ORD00813,PROD001,2,1723,0.08
ORD00813,PROD012,5,215,0.12
ORD00814,PROD010,5,321,0.0
ORD00814,PROD007,1,870,0.28
ORD00814,PROD010,3,321,0.08
ORD00814,PROD003,1,1220,0.14
ORD00815,PROD010,4,321,0.16
ORD00815,PROD005,3,587,0.03
ORD00815,PROD008,2,1365,0.19
ORD00815,PROD001,5,1723,0.0
ORD00816,PROD008,3,1365,0.1
ORD00816,PROD012,2,215,0.25
ORD00817,PROD001,2,1723,0.11
ORD00817,PROD011,4,1093,0.27
ORD00817,PROD006,4,1047,0.05
ORD00817,PROD001,5,1723,0.26
ORD00818,PROD005,2,587,0.09
ORD00818,PROD009,5,796,0.14
ORD00819,PROD010,5,321,0.28
ORD00819,PROD004,4,1905,0.23
ORD00819,PROD011,1,1093,0.27
ORD00820,PROD008,2,1365,0.26
ORD00820,PROD005,3,587,0.3
ORD00820,PROD003,4,1220,0.01
ORD00820,PROD005,4,587,0.27
ORD00821,PROD002,2,1459,0.2
ORD00821,PROD001,4,1723,0.03
ORD00821,PROD008,2,1365,0.2
ORD00821,PROD007,2,870,0.23
ORD00822,PROD001,2,1723,0.15
ORD00822,PROD001,1,1723,0.21
ORD00822,PROD004,4,1905,0.21
ORD00822,PROD009,5,796,0.16
ORD00823,PROD008,3,1365,0.22
ORD00823,PROD012,5,215,0.22
ORD00823,PROD010,2,321,0.13
ORD00824,PROD002,1,1459,0.04
ORD00824,PROD009,4,796,0.14
ORD00825,PROD001,3,1723,0.07
ORD00825,PROD009,3,796,0.29
ORD00825,PROD008,4,1365,0.24
ORD00826,PROD001,5,1723,0.15
ORD00827,PROD010,3,321,0.08
ORD00827,PROD012,1,215,0.01
ORD00827,PROD008,1,1365,0.18
ORD00827,PROD001,1,1723,0.16
ORD00828,PROD001,4,1723,0.07
ORD00829,PROD010,1,321,0.15
ORD00829,PROD010,1,321,0.2
ORD00829,PROD011,3,1093,0.28
ORD00830,PROD005,4,587,0.2
ORD00830,PROD002,2,1459,0.12
ORD00830,PROD010,4,321,0.07
ORD00830,PROD011,2,1093,0.18
ORD00831,PROD006,2,1047,0.21
ORD00831,PROD006,2,1047,0.01
ORD00831,PROD002,3,1459,0.1
ORD00831,PROD012,4,215,0.11
ORD00832,PROD011,3,1093,0.19
ORD00832,PROD012,5,215,0.04
ORD00832,PROD001,5,1723,0.23
ORD00832,PROD004,1,1905,0.09
ORD00833,PROD010,1,321,0.24
ORD00833,PROD005,2,587,0.2
ORD00833,PROD002,4,1459,0.08
ORD00833,PROD003,1,1220,0.05
ORD00834,PROD011,5,1093,0.23
ORD00834,PROD007,5,870,0.29
ORD00835,PROD002,2,1459,0.02
ORD00835,PROD009,3,796,0.09
ORD00836,PROD001,1,1723,0.29
ORD00836,PROD003,2,1220,0.14
ORD00836,PROD010,5,321,0.23
ORD00836,PROD004,2,1905,0.19
ORD00837,PROD012,2,215,0.11
ORD00838,PROD008,2,1365,0.11
ORD00838,PROD011,2,1093,0.11
ORD00838,PROD005,5,587,0.14
ORD00838,PROD012,3,215,0.0
ORD00839,PROD005,3,587,0.13
ORD00839,PROD003,3,1220,0.24
ORD00839,PROD009,1,796,0.06
ORD00840,PROD011,2,1093,0.11
ORD00841,PROD009,2,796,0.14
ORD00841,PROD003,4,1220,0.15
ORD00841,PROD009,3,796,0.19
ORD00842,PROD008,4,1365,0.06
ORD00843,PROD008,5,1365,0.21
ORD00843,PROD004,5,1905,0.07
ORD00843,PROD007,2,870,0.16
ORD00843,PROD011,3,1093,0.27
ORD00844,PROD012,4,215,0.26
ORD00844,PROD010,4,321,0.01
ORD00844,PROD009,4,796,0.07
ORD00845,PROD007,3,870,0.13
ORD00845,PROD004,2,1905,0.01
ORD00845,PROD001,2,1723,0.18
ORD00846,PROD001,1,1723,0.09
ORD00846,PROD001,1,1723,0.07
ORD00847,PROD005,4,587,0.24
ORD00848,PROD006,3,1047,0.29
ORD00848,PROD009,5,796,0.19
ORD00848,PROD012,3,215,0.29
ORD00848,PROD012,3,215,0.22
ORD00849,PROD008,5,1365,0.1
ORD00849,PROD011,2,1093,0.18
ORD00849,PROD006,3,1047,0.24
ORD00850,PROD003,5,1220,0.08
ORD00850,PROD008,4,1365,0.11
ORD00850,PROD007,5,870,0.26
ORD00850,PROD010,1,321,0.29
ORD00851,PROD004,3,1905,0.07
ORD00852,PROD002,4,1459,0.23
ORD00853,PROD001,3,1723,0.25
ORD00853,PROD001,5,1723,0.04
ORD00853,PROD012,3,215,0.19
ORD00854,PROD002,2,1459,0.11
ORD00854,PROD006,2,1047,0.02
ORD00854,PROD005,5,587,0.05
ORD00855,PROD009,4,796,0.11
ORD00855,PROD009,3,796,0.09
ORD00855,PROD002,5,1459,0.19
ORD00856,PROD001,2,1723,0.29
ORD00856,PROD002,3,1459,0.11
ORD00856,PROD005,2,587,0.14
ORD00857,PROD003,3,1220,0.23
ORD00858,PROD005,4,587,0.21
ORD00858,PROD011,1,1093,0.18
ORD00858,PROD005,4,587,0.28
ORD00859,PROD008,4,1365,0.29
ORD00859,PROD004,2,1905,0.19
ORD00860,PROD006,3,1047,0.2
ORD00860,PROD001,4,1723,0.3
ORD00860,PROD012,3,215,0.22
ORD00861,PROD006,2,1047,0.1
ORD00862,PROD002,1,1459,0.06
ORD00862,PROD010,1,321,0.26
ORD00862,PROD001,4,1723,0.21
ORD00862,PROD002,5,1459,0.0
ORD00863,PROD005,2,587,0.06
ORD00863,PROD010,1,321,0.27
ORD00863,PROD009,3,796,0.07
